OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,City,State,Region,Country,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentMethod,ReturnStatus,ManagerEmail
ORD-20240114,2024-05-05,2024-05-07,Standard Class,CUST-1006,Fatima Brown,New York,NY,US-East,USA,PRD-103,6,1059.64,0.2,5086.27,4800.0,286.27,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20240306,2024-05-05,2024-05-08,Same Day,CUST-1046,Valued Customer,Mumbai,MH,West,India,PRD-112,7,390.36,0.15,2322.64,1960.0,362.64,Credit Card,Delivered,west.manager@ysm.com
ORD-20240167,2024-05-12,2024-05-15,Second Class,CUST-1057,Valued Customer,Mumbai,MH,West,India,PRD-101,8,1169.8,0.05,8890.48,6800.0,2090.48,Net Banking,Delivered,west.manager@ysm.com
ORD-20240227,2024-05-13,2024-05-15,Same Day,CUST-1098,Sneha Williams,Dubai,DXB,Asia-Pac,UAE,PRD-110,5,202.31,0.0,1011.55,750.0,261.55,Debit Card,Delivered,apac.manager@ysm.com
ORD-20240012,2024-05-14,2024-05-19,First Class,CUST-1049,Valued Customer,Mumbai,MH,West,India,PRD-102,9,1312.55,0.15,10041.01,8550.0,1491.01,Debit Card,Delivered,west.manager@ysm.com
ORD-20240333,2024-05-14,2024-05-16,Same Day,CUST-1091,Valued Customer,Mumbai,MH,West,India,PRD-115,6,54.7,0.2,262.56,210.0,52.56,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240341,2024-05-14,2024-05-19,First Class,CUST-1014,Rahul Verma,Chennai,TN,South,India,PRD-109,7,91.44,0.05,608.08,455.0,153.08,UPI,Returned,south.manager@ysm.com
ORD-20240031,2024-05-15,2024-05-18,Second Class,CUST-1049,Valued Customer,Mumbai,MH,West,India,PRD-109,5,84.06,0.0,420.3,325.0,95.3,Net Banking,Delivered,west.manager@ysm.com
ORD-20240293,2024-05-16,2024-05-17,Same Day,CUST-1043,Valued Customer,Mumbai,MH,West,India,PRD-109,6,93.29,0.15,475.78,390.0,85.78,Net Banking,Delivered,west.manager@ysm.com
ORD-20240350,2024-05-17,2024-05-22,Standard Class,CUST-1008,John Iyer,Chennai,TN,South,India,PRD-103,1,1065.42,0.2,852.34,800.0,52.34,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20240277,2024-05-19,2024-05-25,Same Day,CUST-1059,Fatima Sharma,Singapore,SG,Asia-Pac,Singapore,PRD-107,10,510.13,0.15,4336.11,3800.0,536.11,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20240004,2024-05-21,2024-05-26,Standard Class,CUST-1046,Valued Customer,Mumbai,MH,West,India,PRD-104,4,81.5,0.0,326.0,240.0,86.0,Credit Card,Delivered,west.manager@ysm.com
ORD-20240055,2024-05-21,2024-05-22,First Class,CUST-1084,Rohan Davis,Kolkata,WB,East,India,PRD-107,1,589.56,0.2,471.65,380.0,91.65,UPI,Delivered,east.manager@ysm.com
ORD-20240278,2024-05-22,2024-05-24,Same Day,CUST-1068,Alex Patel,Mumbai,MH,West,India,PRD-105,5,87.03,0.15,369.88,350.0,19.88,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240150,2024-05-23,2024-05-26,First Class,CUST-1085,Priya Patel,Ahmedabad,GJ,West,India,PRD-105,2,84.4,0.2,135.04,140.0,-4.96,Debit Card,Delivered,west.manager@ysm.com
ORD-20240102,2024-05-23,2024-05-24,First Class,CUST-1078,Ananya Deshmukh,Dubai,DXB,Asia-Pac,UAE,PRD-113,9,717.05,0.05,6130.78,4050.0,2080.78,Net Banking,Delivered,apac.manager@ysm.com
ORD-20240143,2024-05-23,2024-05-27,Standard Class,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-114,10,155.03,0.0,1550.3,1100.0,450.3,Debit Card,Delivered,us.manager@ysm.com
ORD-20240096,2024-05-24,2024-05-27,Standard Class,CUST-1048,Valued Customer,Mumbai,MH,West,India,PRD-112,9,370.47,0.2,2667.38,2520.0,147.38,UPI,In Transit,west.manager@ysm.com
ORD-20240332,2024-05-24,2024-05-30,Second Class,CUST-1049,Valued Customer,Mumbai,MH,West,India,PRD-109,7,88.88,0.05,591.05,455.0,136.05,Credit Card,Delivered,west.manager@ysm.com
ORD-20240228,2024-05-25,2024-05-29,Second Class,CUST-1087,Vikram Iyer,Berlin,BER,Europe,Germany,PRD-109,3,94.08,0.2,225.79,195.0,30.79,UPI,Delivered,europe.manager@ysm.com
ORD-20240051,2024-05-29,2024-06-04,Same Day,CUST-1072,Alex Smith,Chennai,TN,South,India,PRD-101,7,1098.6,0.2,6152.16,5950.0,202.16,Credit Card,Delivered,south.manager@ysm.com
ORD-20240282,2024-05-30,2024-06-05,Same Day,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-109,5,90.75,0.2,363.0,325.0,38.0,UPI,In Transit,south.manager@ysm.com
ORD-20240309,2024-06-01,2024-06-02,Same Day,CUST-1078,Ananya Deshmukh,Dubai,DXB,Asia-Pac,UAE,PRD-108,2,116.9,0.15,198.73,150.0,48.73,Debit Card,Delivered,apac.manager@ysm.com
ORD-20240318,2024-06-03,2024-06-04,Second Class,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-112,3,369.31,0.15,941.74,840.0,101.74,UPI,In Transit,south.manager@ysm.com
ORD-20240192,2024-06-03,2024-06-06,Same Day,CUST-1041,Valued Customer,Mumbai,MH,West,India,PRD-108,4,90.14,0.05,342.53,300.0,42.53,Credit Card,Delivered,west.manager@ysm.com
ORD-20240174,2024-06-04,2024-06-08,Standard Class,CUST-1048,Valued Customer,Mumbai,MH,West,India,PRD-104,2,87.17,0.1,156.91,120.0,36.91,Net Banking,In Transit,west.manager@ysm.com
ORD-20240080,2024-06-07,2024-06-13,Same Day,CUST-1093,Valued Customer,Mumbai,MH,West,India,PRD-114,3,144.71,0.0,434.13,330.0,104.13,Debit Card,Delivered,west.manager@ysm.com
ORD-20240291,2024-06-08,2024-06-13,Standard Class,CUST-1041,Valued Customer,Mumbai,MH,West,India,PRD-109,2,101.67,0.1,183.01,130.0,53.01,Credit Card,Delivered,west.manager@ysm.com
ORD-20240069,2024-06-09,2024-06-13,Standard Class,CUST-1052,Valued Customer,Mumbai,MH,West,India,PRD-110,8,211.24,0.15,1436.43,1200.0,236.43,Credit Card,Delivered,west.manager@ysm.com
ORD-20240340,2024-06-09,2024-06-10,Second Class,CUST-1071,Rahul Brown,Chicago,IL,US-Central,USA,PRD-112,5,391.91,0.1,1763.6,1400.0,363.6,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20240254,2024-06-10,2024-06-16,First Class,CUST-1018,Rohan Patel,London,LDN,Europe,UK,PRD-101,6,1112.3,0.0,6673.8,5100.0,1573.8,Net Banking,Delivered,europe.manager@ysm.com
ORD-20240061,2024-06-11,2024-06-13,Standard Class,CUST-1037,Aarav Anderson,New York,NY,US-East,USA,PRD-113,7,677.78,0.15,4032.79,3150.0,882.79,UPI,Delivered,us.manager@ysm.com
ORD-20240231,2024-06-11,2024-06-14,Second Class,CUST-1008,John Iyer,Chennai,TN,South,India,PRD-102,9,1281.71,0.05,10958.62,8550.0,2408.62,Net Banking,Delivered,south.manager@ysm.com
ORD-20240251,2024-06-12,2024-06-16,Second Class,CUST-1096,Valued Customer,Mumbai,MH,West,India,PRD-103,1,1074.36,0.1,966.92,800.0,166.92,UPI,Delivered,west.manager@ysm.com
ORD-20240294,2024-06-14,2024-06-19,Standard Class,CUST-1078,Ananya Deshmukh,Dubai,DXB,Asia-Pac,UAE,PRD-106,2,365.6,0.05,694.64,480.0,214.64,UPI,Delivered,apac.manager@ysm.com
ORD-20240120,2024-06-15,2024-06-19,Same Day,CUST-1011,Priya Jones,Mumbai,MH,West,India,PRD-115,8,42.42,0.0,339.36,280.0,59.36,UPI,Delivered,west.manager@ysm.com
ORD-20240068,2024-06-15,2024-06-19,Second Class,CUST-1092,Valued Customer,Mumbai,MH,West,India,PRD-108,1,102.83,0.2,82.26,75.0,7.26,Cash on Delivery,Returned,west.manager@ysm.com
ORD-20240146,2024-06-18,2024-06-22,First Class,CUST-1058,Valued Customer,Mumbai,MH,West,India,PRD-104,5,95.05,0.1,427.73,300.0,127.73,Debit Card,Delivered,west.manager@ysm.com
ORD-20240214,2024-06-19,2024-06-24,Standard Class,CUST-1061,Amit Williams,Bengaluru,KA,South,India,PRD-113,5,593.39,0.2,2373.56,2250.0,123.56,Net Banking,Delivered,south.manager@ysm.com
ORD-20240186,2024-06-20,2024-06-21,Standard Class,CUST-1043,Valued Customer,Mumbai,MH,West,India,PRD-104,7,78.57,0.05,522.49,420.0,102.49,UPI,Delivered,west.manager@ysm.com
ORD-20240160,2024-06-21,2024-06-27,Second Class,CUST-1008,John Iyer,Chennai,TN,South,India,PRD-110,1,198.8,0.0,198.8,150.0,48.8,Credit Card,Delivered,south.manager@ysm.com
ORD-20240038,2024-06-21,2024-06-22,Same Day,CUST-1014,Rahul Verma,Chennai,TN,South,India,PRD-109,1,92.86,0.2,74.29,65.0,9.29,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20240025,2024-06-21,2024-06-27,Second Class,CUST-1042,Valued Customer,Mumbai,MH,West,India,PRD-106,10,339.25,0.15,2883.62,2400.0,483.62,UPI,Delivered,west.manager@ysm.com
ORD-20240256,2024-06-23,2024-06-25,Standard Class,CUST-1045,Valued Customer,Mumbai,MH,West,India,PRD-108,9,96.54,0.05,825.42,675.0,150.42,Debit Card,In Transit,west.manager@ysm.com
ORD-20240175,2024-06-23,2024-06-24,Same Day,CUST-1069,Rahul Khan,Mumbai,MH,West,India,PRD-112,5,421.17,0.05,2000.56,1400.0,600.56,Debit Card,Delivered,west.manager@ysm.com
ORD-20240259,2024-06-24,2024-06-26,First Class,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-115,2,42.4,0.05,80.56,70.0,10.56,Debit Card,In Transit,west.manager@ysm.com
ORD-20240046,2024-06-24,2024-06-30,Standard Class,CUST-1021,Priya Khan,Singapore,SG,Asia-Pac,Singapore,PRD-108,8,99.15,0.0,793.2,600.0,193.2,UPI,Delivered,apac.manager@ysm.com
ORD-20240125,2024-06-24,2024-06-29,Second Class,CUST-1049,Valued Customer,Mumbai,MH,West,India,PRD-112,2,355.39,0.2,568.62,560.0,8.62,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240290,2024-06-25,2024-06-28,Same Day,CUST-1033,Neha Jones,Berlin,BER,Europe,Germany,PRD-112,4,375.34,0.05,1426.29,1120.0,306.29,Debit Card,Returned,europe.manager@ysm.com
ORD-20240299,2024-06-26,2024-06-27,First Class,CUST-1035,Ananya Davis,Chennai,TN,South,India,PRD-115,5,49.06,0.15,208.5,175.0,33.5,Net Banking,Delivered,south.manager@ysm.com
ORD-20240255,2024-06-29,2024-07-01,Standard Class,CUST-1042,Valued Customer,Mumbai,MH,West,India,PRD-102,5,1192.04,0.1,5364.18,4750.0,614.18,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240265,2024-06-29,2024-07-01,Second Class,CUST-1010,Emily Johnson,Kolkata,WB,East,India,PRD-108,2,105.15,0.0,210.3,150.0,60.3,Net Banking,In Transit,east.manager@ysm.com
ORD-20240219,2024-06-29,2024-07-02,Same Day,CUST-1080,Fatima Reddy,Mumbai,MH,West,India,PRD-102,2,1245.32,0.1,2241.58,1900.0,341.58,UPI,Delivered,west.manager@ysm.com
ORD-20240158,2024-06-30,2024-07-04,First Class,CUST-1026,Sarah Taylor,Chandigarh,CH,North,India,PRD-110,5,200.1,0.0,1000.5,750.0,250.5,UPI,Returned,north.manager@ysm.com
ORD-20240117,2024-07-01,2024-07-04,First Class,CUST-1012,Valued Customer,Dubai,DXB,Asia-Pac,UAE,PRD-106,9,366.47,0.0,3298.23,2160.0,1138.23,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20240270,2024-07-03,2024-07-09,First Class,CUST-1047,Valued Customer,Mumbai,MH,West,India,PRD-111,1,313.03,0.0,313.03,220.0,93.03,UPI,Delivered,west.manager@ysm.com
ORD-20240136,2024-07-03,2024-07-07,Second Class,CUST-1053,Valued Customer,Mumbai,MH,West,India,PRD-104,3,78.92,0.05,224.92,180.0,44.92,Credit Card,Delivered,west.manager@ysm.com
ORD-20240249,2024-07-04,2024-07-09,Same Day,CUST-1075,Aarav Jones,Chicago,IL,US-Central,USA,PRD-115,5,49.92,0.15,212.16,175.0,37.16,Credit Card,Delivered,us.manager@ysm.com
ORD-20240216,2024-07-05,2024-07-06,Standard Class,CUST-1026,Sarah Taylor,Chandigarh,CH,North,India,PRD-105,8,94.72,0.2,606.21,560.0,46.21,Credit Card,Delivered,north.manager@ysm.com
ORD-20240289,2024-07-06,2024-07-09,Standard Class,CUST-1076,Rahul Wilson,San Francisco,CA,US-West,USA,PRD-107,6,572.31,0.15,2918.78,2280.0,638.78,Credit Card,Delivered,us.manager@ysm.com
ORD-20240217,2024-07-06,2024-07-08,Standard Class,CUST-1029,Sarah Anderson,Ahmedabad,GJ,West,India,PRD-105,4,99.7,0.05,378.86,280.0,98.86,UPI,Delivered,west.manager@ysm.com
ORD-20240142,2024-07-07,2024-07-08,Same Day,CUST-1027,Vikram Davis,Mumbai,MH,West,India,PRD-106,2,380.33,0.05,722.63,480.0,242.63,Net Banking,In Transit,west.manager@ysm.com
ORD-20240329,2024-07-07,2024-07-09,Standard Class,CUST-1051,Valued Customer,Mumbai,MH,West,India,PRD-102,9,1145.36,0.15,8762.0,8550.0,212.0,Cash on Delivery,In Transit,west.manager@ysm.com
ORD-20240213,2024-07-08,2024-07-14,Same Day,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-102,1,1407.48,0.0,1407.48,950.0,457.48,Cash on Delivery,Returned,us.manager@ysm.com
ORD-20240314,2024-07-10,2024-07-16,Standard Class,CUST-1026,Sarah Taylor,Chandigarh,CH,North,India,PRD-102,7,1260.27,0.15,7498.61,6650.0,848.61,Debit Card,Delivered,north.manager@ysm.com
ORD-20240202,2024-07-10,2024-07-12,Same Day,CUST-1084,Rohan Davis,Kolkata,WB,East,India,PRD-103,6,1190.34,0.1,6427.84,4800.0,1627.84,Debit Card,Delivered,east.manager@ysm.com
ORD-20240244,2024-07-11,2024-07-12,Standard Class,CUST-1066,Priya Smith,Delhi,DL,North,India,PRD-101,5,1159.22,0.15,4926.69,4250.0,676.69,Debit Card,Delivered,north.manager@ysm.com
ORD-20240078,2024-07-12,2024-07-17,Same Day,CUST-1016,Michael Iyer,London,MH,Europe,UK,PRD-110,3,182.63,0.1,493.1,450.0,43.1,Net Banking,In Transit,europe.manager@ysm.com
ORD-20240088,2024-07-13,2024-07-14,Same Day,CUST-1051,Valued Customer,Mumbai,MH,West,India,PRD-114,2,169.11,0.1,304.4,220.0,84.4,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240124,2024-07-15,2024-07-16,First Class,CUST-1033,Neha Jones,Berlin,BER,Europe,Germany,PRD-110,10,192.49,0.15,1636.16,1500.0,136.16,Cash on Delivery,Delivered,europe.manager@ysm.com
ORD-20240312,2024-07-18,2024-07-24,Second Class,CUST-1068,Alex Patel,Mumbai,MH,West,India,PRD-114,4,173.16,0.05,658.01,440.0,218.01,Credit Card,Delivered,west.manager@ysm.com
ORD-20240103,2024-07-18,2024-07-20,Standard Class,CUST-1022,Michael Iyer,Chennai,TN,South,India,PRD-105,5,108.21,0.1,486.94,350.0,136.94,Credit Card,Delivered,south.manager@ysm.com
ORD-20240209,2024-07-20,2024-07-24,Standard Class,CUST-1041,Valued Customer,Mumbai,MH,West,India,PRD-114,4,151.91,0.0,607.64,440.0,167.64,Net Banking,In Transit,west.manager@ysm.com
ORD-20240037,2024-07-20,2024-07-24,Standard Class,CUST-1020,Rohan Wilson,Mumbai,LDN,Europe,UK,PRD-101,5,1095.51,0.15,4655.92,4250.0,405.92,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240123,2024-07-24,2024-07-29,Same Day,CUST-1087,Vikram Iyer,Berlin,BER,Europe,Germany,PRD-107,4,492.26,0.2,1575.23,1520.0,55.23,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240276,2024-07-25,2024-07-26,Second Class,CUST-1081,Rohan Singh,Berlin,BER,Europe,Germany,PRD-113,8,690.86,0.1,4974.19,3600.0,1374.19,Net Banking,Delivered,europe.manager@ysm.com
ORD-20240127,2024-07-26,2024-07-27,Standard Class,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-113,10,663.39,0.15,5638.81,4500.0,1138.81,UPI,Delivered,europe.manager@ysm.com
ORD-20240272,2024-07-27,2024-07-30,Same Day,CUST-1054,Valued Customer,Mumbai,MH,West,India,PRD-106,2,306.12,0.15,520.4,480.0,40.4,UPI,Delivered,west.manager@ysm.com
ORD-20240269,2024-07-27,2024-07-28,First Class,CUST-1058,Valued Customer,Mumbai,MH,West,India,PRD-112,2,349.84,0.2,559.74,560.0,-0.26,Debit Card,Delivered,west.manager@ysm.com
ORD-20240015,2024-07-28,2024-08-03,First Class,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-112,9,348.37,0.0,3135.33,2520.0,615.33,Credit Card,In Transit,us.manager@ysm.com
ORD-20240161,2024-07-29,2024-07-30,Standard Class,CUST-1081,Rohan Singh,Berlin,BER,Europe,Germany,PRD-113,6,663.39,0.05,3781.32,2700.0,1081.32,UPI,Delivered,europe.manager@ysm.com
ORD-20240200,2024-07-30,2024-08-01,Same Day,CUST-1031,Aarav Singh,San Francisco,CA,US-West,USA,PRD-110,2,233.48,0.15,396.92,300.0,96.92,Net Banking,Delivered,us.manager@ysm.com
ORD-20240320,2024-07-30,2024-08-02,Same Day,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-108,2,116.3,0.05,220.97,150.0,70.97,UPI,Delivered,south.manager@ysm.com
ORD-20240100,2024-07-30,2024-08-05,Standard Class,CUST-1057,Valued Customer,Mumbai,MH,West,India,PRD-107,5,582.94,0.2,2331.76,1900.0,431.76,UPI,Delivered,west.manager@ysm.com
ORD-20240104,2024-07-30,2024-07-31,Same Day,CUST-1086,Rohan Verma,Chandigarh,CH,North,India,PRD-107,6,589.31,0.15,3005.48,2280.0,725.48,UPI,Delivered,north.manager@ysm.com
ORD-20240326,2024-07-31,2024-08-03,Second Class,CUST-1057,Valued Customer,Mumbai,MH,West,India,PRD-109,7,88.23,0.2,494.09,455.0,39.09,Debit Card,Delivered,west.manager@ysm.com
ORD-20240020,2024-07-31,2024-08-03,Standard Class,CUST-1020,Rohan Wilson,Mumbai,LDN,Europe,UK,PRD-104,5,91.77,0.2,367.08,300.0,67.08,Credit Card,Returned,europe.manager@ysm.com
ORD-20240208,2024-08-01,2024-08-02,Standard Class,CUST-1075,Aarav Jones,Chicago,IL,US-Central,USA,PRD-112,9,447.02,0.0,4023.18,2520.0,1503.18,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20240224,2024-08-03,2024-08-07,Standard Class,CUST-1003,Fatima Patel,Ahmedabad,GJ,West,India,PRD-106,2,315.99,0.0,631.98,480.0,151.98,Debit Card,In Transit,west.manager@ysm.com
ORD-20240335,2024-08-04,2024-08-10,First Class,CUST-1030,Kavita Jones,Kolkata,WB,East,India,PRD-106,9,295.01,0.0,2655.09,2160.0,495.09,Credit Card,Delivered,east.manager@ysm.com
ORD-20240240,2024-08-06,2024-08-09,Same Day,CUST-1069,Rahul Khan,Mumbai,MH,West,India,PRD-105,5,94.44,0.1,424.98,350.0,74.98,UPI,Delivered,west.manager@ysm.com
ORD-20240207,2024-08-10,2024-08-15,Second Class,CUST-1081,Rohan Singh,Berlin,BER,Europe,Germany,PRD-107,10,591.56,0.05,5619.82,3800.0,1819.82,Net Banking,Delivered,europe.manager@ysm.com
ORD-20240044,2024-08-14,2024-08-19,Second Class,CUST-1073,John Khan,Ahmedabad,GJ,West,India,PRD-110,4,206.43,0.05,784.43,600.0,184.43,UPI,Delivered,west.manager@ysm.com
ORD-20240083,2024-08-14,2024-08-15,Standard Class,CUST-1063,David Reddy,Berlin,BER,Europe,Germany,PRD-105,9,90.85,0.1,735.88,630.0,105.88,Net Banking,Returned,europe.manager@ysm.com
ORD-20240130,2024-08-16,2024-08-18,Second Class,CUST-1042,Valued Customer,Mumbai,MH,West,India,PRD-113,6,662.67,0.1,3578.42,2700.0,878.42,Net Banking,In Transit,west.manager@ysm.com
ORD-20240241,2024-08-16,2024-08-21,Standard Class,CUST-1025,Fatima Wilson,Berlin,BER,Europe,Germany,PRD-103,8,1029.02,0.15,6997.34,6400.0,597.34,Cash on Delivery,Delivered,europe.manager@ysm.com
ORD-20240028,2024-08-17,2024-08-21,Standard Class,CUST-1089,Rahul Gupta,Delhi,DL,North,India,PRD-113,5,670.74,0.2,2682.96,2250.0,432.96,Credit Card,Delivered,north.manager@ysm.com
ORD-20240157,2024-08-17,2024-08-21,First Class,CUST-1026,Sarah Taylor,Chandigarh,CH,North,India,PRD-101,1,1347.0,0.0,1347.0,850.0,497.0,Net Banking,Returned,north.manager@ysm.com
ORD-20240179,2024-08-18,2024-08-19,Standard Class,CUST-1053,Valued Customer,Mumbai,MH,West,India,PRD-111,6,293.86,0.0,1763.16,1320.0,443.16,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240284,2024-08-18,2024-08-21,Same Day,CUST-1052,Valued Customer,Mumbai,MH,West,India,PRD-103,1,1101.62,0.0,1101.62,800.0,301.62,Debit Card,Delivered,west.manager@ysm.com
ORD-20240077,2024-08-18,2024-08-24,First Class,CUST-1070,Pooja Taylor,Delhi,DL,North,India,PRD-111,7,271.51,0.2,1520.46,1540.0,-19.54,Net Banking,Delivered,north.manager@ysm.com
ORD-20240139,2024-08-20,2024-08-25,Same Day,CUST-1007,Rohan Sharma,Berlin,BER,Europe,Germany,PRD-106,8,341.0,0.15,2318.8,1920.0,398.8,UPI,Delivered,europe.manager@ysm.com
ORD-20240087,2024-08-21,2024-08-27,First Class,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-109,2,102.22,0.1,184.0,130.0,54.0,UPI,Delivered,south.manager@ysm.com
ORD-20240245,2024-08-24,2024-08-30,Second Class,CUST-1035,Ananya Davis,Chennai,TN,South,India,PRD-111,7,281.53,0.1,1773.64,1540.0,233.64,Net Banking,Delivered,south.manager@ysm.com
ORD-20240121,2024-08-24,2024-08-26,First Class,CUST-1003,Fatima Patel,Ahmedabad,GJ,West,India,PRD-108,10,113.04,0.2,904.32,750.0,154.32,Debit Card,Delivered,west.manager@ysm.com
ORD-20240303,2024-08-24,2024-08-26,Second Class,CUST-1038,Sneha Johnson,Chennai,TN,South,India,PRD-107,5,478.87,0.15,2035.2,1900.0,135.2,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20240155,2024-08-25,2024-08-29,Same Day,CUST-1006,Fatima Brown,New York,NY,US-East,USA,PRD-104,9,79.23,0.05,677.42,540.0,137.42,Cash on Delivery,Returned,us.manager@ysm.com
ORD-20240094,2024-08-26,2024-09-01,Standard Class,CUST-1082,Vikram Iyer,Chicago,IL,US-Central,USA,PRD-111,4,328.9,0.2,1052.48,880.0,172.48,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20240011,2024-08-27,2024-08-30,Second Class,CUST-1001,Sneha Sharma,Kolkata,WB,East,India,PRD-101,3,1043.42,0.15,2660.72,2550.0,110.72,UPI,In Transit,east.manager@ysm.com
ORD-20240148,2024-08-30,2024-09-04,Second Class,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-101,5,1214.77,0.2,4859.08,4250.0,609.08,Credit Card,Delivered,us.manager@ysm.com
ORD-20240206,2024-08-30,2024-09-03,First Class,CUST-1025,Fatima Wilson,Berlin,BER,Europe,Germany,PRD-115,7,42.2,0.05,280.63,245.0,35.63,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240195,2024-08-30,2024-09-03,Second Class,CUST-1079,Ananya Anderson,San Francisco,CA,US-West,USA,PRD-107,1,480.28,0.0,480.28,380.0,100.28,UPI,Delivered,us.manager@ysm.com
ORD-20240190,2024-08-31,2024-09-06,Second Class,CUST-1075,Aarav Jones,Chicago,IL,US-Central,USA,PRD-109,5,83.36,0.2,333.44,325.0,8.44,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20240235,2024-09-02,2024-09-03,Second Class,CUST-1082,Vikram Iyer,Chicago,IL,US-Central,USA,PRD-104,2,88.27,0.1,158.89,120.0,38.89,Credit Card,Delivered,us.manager@ysm.com
ORD-20240258,2024-09-02,2024-09-05,First Class,CUST-1100,Pooja Khan,London,LDN,Europe,UK,PRD-108,3,110.73,0.15,282.36,225.0,57.36,Net Banking,Delivered,europe.manager@ysm.com
ORD-20240149,2024-09-05,2024-09-06,Second Class,CUST-1087,Vikram Iyer,Berlin,BER,Europe,Germany,PRD-106,5,336.54,0.1,1514.43,1200.0,314.43,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240220,2024-09-05,2024-09-10,Standard Class,CUST-1019,Fatima Khan,New York,NY,US-East,USA,PRD-109,9,90.22,0.2,649.58,585.0,64.58,UPI,Delivered,us.manager@ysm.com
ORD-20240052,2024-09-05,2024-09-10,Standard Class,CUST-1088,Fatima Brown,Delhi,DL,North,India,PRD-115,9,44.61,0.15,341.27,315.0,26.27,Net Banking,Returned,north.manager@ysm.com
ORD-20240342,2024-09-08,2024-09-10,Same Day,CUST-1033,Neha Jones,Berlin,BER,Europe,Germany,PRD-104,3,73.28,0.0,219.84,180.0,39.84,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240019,2024-09-08,2024-09-09,Same Day,CUST-1069,Rahul Khan,Mumbai,MH,West,India,PRD-104,1,91.22,0.1,82.1,60.0,22.1,Net Banking,Returned,west.manager@ysm.com
ORD-20240331,2024-09-10,2024-09-14,Second Class,CUST-1052,Valued Customer,Mumbai,MH,West,India,PRD-111,4,301.96,0.2,966.27,880.0,86.27,Debit Card,In Transit,west.manager@ysm.com
ORD-20240296,2024-09-11,2024-09-17,Standard Class,CUST-1008,John Iyer,Chennai,TN,South,India,PRD-107,9,583.74,0.05,4990.98,3420.0,1570.98,UPI,Delivered,south.manager@ysm.com
ORD-20240295,2024-09-14,2024-09-20,First Class,CUST-1017,Emily Deshmukh,Chandigarh,CH,North,India,PRD-110,5,190.0,0.1,855.0,750.0,105.0,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20240337,2024-09-15,2024-09-20,Same Day,CUST-1073,John Khan,Ahmedabad,GJ,West,India,PRD-115,7,46.24,0.1,291.31,245.0,46.31,Debit Card,Delivered,west.manager@ysm.com
ORD-20240106,2024-09-16,2024-09-17,Same Day,CUST-1082,Vikram Iyer,Chicago,IL,US-Central,USA,PRD-115,3,54.67,0.05,155.81,105.0,50.81,UPI,Delivered,us.manager@ysm.com
ORD-20240250,2024-09-19,2024-09-25,Standard Class,CUST-1079,Ananya Anderson,San Francisco,CA,US-West,USA,PRD-110,3,230.72,0.2,553.73,450.0,103.73,Credit Card,Delivered,us.manager@ysm.com
ORD-20240070,2024-09-22,2024-09-27,Same Day,CUST-1064,Fatima Miller,Chennai,TN,South,India,PRD-104,1,95.61,0.2,76.49,60.0,16.49,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20240225,2024-09-23,2024-09-29,First Class,CUST-1061,Amit Williams,Bengaluru,KA,South,India,PRD-112,6,382.11,0.1,2063.39,1680.0,383.39,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20240107,2024-09-25,2024-09-28,First Class,CUST-1040,Valued Customer,Mumbai,MH,West,India,PRD-103,2,1005.85,0.2,1609.36,1600.0,9.36,Debit Card,Delivered,west.manager@ysm.com
