OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,City,State,Region,Country,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentMethod,ReturnStatus,ManagerEmail
ORD-20220178,2022-05-23,2022-05-28,Second Class,CUST-1068,Alex Patel,Mumbai,MH,West,India,PRD-110,9,228.43,0.2,1644.7,1350.0,294.7,Net Banking,Returned,west.manager@ysm.com
ORD-20220186,2022-05-26,2022-06-01,Same Day,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-106,5,338.59,0.0,1692.95,1200.0,492.95,Debit Card,Delivered,west.manager@ysm.com
ORD-20220104,2022-05-26,2022-05-30,Same Day,CUST-1015,Ananya Patel,Dubai,DXB,Asia-Pac,UAE,PRD-107,3,522.95,0.0,1568.85,1140.0,428.85,UPI,In Transit,apac.manager@ysm.com
ORD-20220221,2022-05-27,2022-05-31,Second Class,CUST-1051,Valued Customer,Mumbai,MH,West,India,PRD-115,8,52.62,0.15,357.82,280.0,77.82,Net Banking,Delivered,west.manager@ysm.com
ORD-20220124,2022-05-28,2022-06-01,Same Day,CUST-1091,Valued Customer,Mumbai,MH,West,India,PRD-106,10,299.66,0.05,2846.77,2400.0,446.77,Debit Card,Delivered,west.manager@ysm.com
ORD-20220264,2022-05-29,2022-06-02,Same Day,CUST-1089,Rahul Gupta,Delhi,DL,North,India,PRD-104,3,77.96,0.1,210.49,180.0,30.49,Net Banking,Returned,north.manager@ysm.com
ORD-20220293,2022-05-29,2022-05-30,Standard Class,CUST-1046,Valued Customer,Mumbai,MH,West,India,PRD-112,10,369.42,0.0,3694.2,2800.0,894.2,UPI,Delivered,west.manager@ysm.com
ORD-20220097,2022-05-31,2022-06-02,Same Day,CUST-1062,Aarav Williams,Singapore,SG,Asia-Pac,Singapore,PRD-104,5,88.6,0.2,354.4,300.0,54.4,UPI,Delivered,apac.manager@ysm.com
ORD-20220036,2022-06-01,2022-06-03,Standard Class,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-110,9,214.75,0.0,1932.75,1350.0,582.75,UPI,Delivered,europe.manager@ysm.com
ORD-20220062,2022-06-01,2022-06-06,Second Class,CUST-1039,Pooja Taylor,Mumbai,MH,West,India,PRD-105,7,89.37,0.05,594.31,490.0,104.31,Net Banking,Delivered,west.manager@ysm.com
ORD-20220145,2022-06-01,2022-06-02,Same Day,CUST-1017,Emily Deshmukh,Chandigarh,CH,North,India,PRD-109,10,85.14,0.0,851.4,650.0,201.4,Net Banking,Returned,north.manager@ysm.com
ORD-20220129,2022-06-02,2022-06-07,Same Day,CUST-1003,Fatima Patel,Ahmedabad,GJ,West,India,PRD-112,8,432.91,0.2,2770.62,2240.0,530.62,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20220138,2022-06-03,2022-06-04,Standard Class,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-103,1,1063.8,0.1,957.42,800.0,157.42,UPI,Delivered,europe.manager@ysm.com
ORD-20220318,2022-06-03,2022-06-06,Standard Class,CUST-1051,Valued Customer,Mumbai,MH,West,India,PRD-101,10,1209.28,0.05,11488.16,8500.0,2988.16,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20220063,2022-06-04,2022-06-08,Standard Class,CUST-1050,Valued Customer,Mumbai,MH,West,India,PRD-104,4,79.29,0.15,269.59,240.0,29.59,Net Banking,Delivered,west.manager@ysm.com
ORD-20220300,2022-06-07,2022-06-09,Same Day,CUST-1094,Valued Customer,Mumbai,MH,West,India,PRD-103,5,1179.54,0.0,5897.7,4000.0,1897.7,UPI,Delivered,west.manager@ysm.com
ORD-20220329,2022-06-10,2022-06-14,Standard Class,CUST-1009,Valued Customer,Ahmedabad,GJ,West,India,PRD-114,4,156.75,0.05,595.65,440.0,155.65,Credit Card,Delivered,west.manager@ysm.com
ORD-20220265,2022-06-10,2022-06-12,Second Class,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-105,9,97.95,0.15,749.32,630.0,119.32,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20220232,2022-06-11,2022-06-14,Same Day,CUST-1030,Kavita Jones,Kolkata,WB,East,India,PRD-114,9,175.52,0.15,1342.73,990.0,352.73,UPI,Delivered,east.manager@ysm.com
ORD-20220040,2022-06-11,2022-06-14,Second Class,CUST-1024,David Gupta,Bengaluru,KA,South,India,PRD-110,6,220.18,0.05,1255.03,900.0,355.03,UPI,Delivered,south.manager@ysm.com
ORD-20220274,2022-06-13,2022-06-15,Same Day,CUST-1051,Valued Customer,Mumbai,MH,West,India,PRD-109,5,103.76,0.2,415.04,325.0,90.04,UPI,Delivered,west.manager@ysm.com
ORD-20220021,2022-06-15,2022-06-19,Standard Class,CUST-1046,Valued Customer,Mumbai,MH,West,India,PRD-115,6,43.57,0.1,235.28,210.0,25.28,Debit Card,Delivered,west.manager@ysm.com
ORD-20220188,2022-06-17,2022-06-18,Standard Class,CUST-1070,Pooja Taylor,Delhi,DL,North,India,PRD-102,7,1329.01,0.05,8837.92,6650.0,2187.92,Debit Card,Delivered,north.manager@ysm.com
ORD-20220276,2022-06-19,2022-06-25,Standard Class,CUST-1075,Aarav Jones,Chicago,IL,US-Central,USA,PRD-103,10,1273.57,0.1,11462.13,8000.0,3462.13,Credit Card,Delivered,us.manager@ysm.com
ORD-20220273,2022-06-20,2022-06-24,Same Day,CUST-1061,Amit Williams,Bengaluru,KA,South,India,PRD-103,9,1007.66,0.05,8615.49,7200.0,1415.49,UPI,Delivered,south.manager@ysm.com
ORD-20220130,2022-06-20,2022-06-25,Same Day,CUST-1093,Valued Customer,Mumbai,MH,West,India,PRD-110,6,207.32,0.05,1181.72,900.0,281.72,Debit Card,Delivered,west.manager@ysm.com
ORD-20220161,2022-06-20,2022-06-22,Second Class,CUST-1039,Pooja Taylor,Mumbai,MH,West,India,PRD-108,4,113.61,0.0,454.44,300.0,154.44,Net Banking,Delivered,west.manager@ysm.com
ORD-20220296,2022-06-22,2022-06-25,Second Class,CUST-1066,Priya Smith,Delhi,DL,North,India,PRD-112,7,355.66,0.15,2116.18,1960.0,156.18,Net Banking,Delivered,north.manager@ysm.com
ORD-20220079,2022-06-22,2022-06-28,Same Day,CUST-1059,Fatima Sharma,Singapore,SG,Asia-Pac,Singapore,PRD-103,8,1191.74,0.05,9057.22,6400.0,2657.22,Net Banking,Delivered,apac.manager@ysm.com
ORD-20220031,2022-06-23,2022-06-24,Second Class,CUST-1025,Fatima Wilson,Berlin,BER,Europe,Germany,PRD-109,9,82.98,0.15,634.8,585.0,49.8,Debit Card,Delivered,europe.manager@ysm.com
ORD-20220282,2022-06-25,2022-06-30,First Class,CUST-1087,Vikram Iyer,Berlin,BER,Europe,Germany,PRD-108,5,110.28,0.2,441.12,375.0,66.12,Cash on Delivery,Delivered,europe.manager@ysm.com
ORD-20220262,2022-06-26,2022-06-30,Second Class,CUST-1020,Rohan Wilson,Mumbai,LDN,Europe,UK,PRD-106,9,361.02,0.2,2599.34,2160.0,439.34,Credit Card,Delivered,europe.manager@ysm.com
ORD-20220006,2022-06-26,2022-07-01,First Class,CUST-1088,Fatima Brown,Delhi,DL,North,India,PRD-111,8,335.03,0.2,2144.19,1760.0,384.19,Credit Card,Delivered,north.manager@ysm.com
ORD-20220348,2022-06-27,2022-06-28,Standard Class,CUST-1068,Alex Patel,Mumbai,MH,West,India,PRD-112,2,384.95,0.1,692.91,560.0,132.91,Net Banking,In Transit,west.manager@ysm.com
ORD-20220247,2022-06-27,2022-07-03,Standard Class,CUST-1083,John Kapoor,London,LDN,Europe,UK,PRD-106,5,340.8,0.1,1533.6,1200.0,333.6,Debit Card,Returned,europe.manager@ysm.com
ORD-20220119,2022-06-28,2022-07-02,First Class,CUST-1097,Valued Customer,Mumbai,MH,West,India,PRD-111,2,292.25,0.05,555.27,440.0,115.27,UPI,Delivered,west.manager@ysm.com
ORD-20220077,2022-06-30,2022-07-03,Same Day,CUST-1064,Fatima Miller,Chennai,TN,South,India,PRD-101,7,1310.17,0.2,7336.95,5950.0,1386.95,Net Banking,In Transit,south.manager@ysm.com
ORD-20220226,2022-06-30,2022-07-02,Same Day,CUST-1084,Rohan Davis,Kolkata,WB,East,India,PRD-107,2,484.47,0.2,775.15,760.0,15.15,UPI,Delivered,east.manager@ysm.com
ORD-20220164,2022-07-03,2022-07-05,First Class,CUST-1005,Kavita Sharma,Chennai,TN,South,India,PRD-104,5,72.38,0.0,361.9,300.0,61.9,Debit Card,Returned,south.manager@ysm.com
ORD-20220328,2022-07-04,2022-07-09,Same Day,CUST-1061,Amit Williams,Bengaluru,KA,South,India,PRD-114,8,152.5,0.1,1098.0,880.0,218.0,Debit Card,Delivered,south.manager@ysm.com
ORD-20220209,2022-07-05,2022-07-06,First Class,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-107,4,502.95,0.1,1810.62,1520.0,290.62,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20220204,2022-07-06,2022-07-09,First Class,CUST-1027,Vikram Davis,Mumbai,MH,West,India,PRD-112,6,379.39,0.2,1821.07,1680.0,141.07,Credit Card,In Transit,west.manager@ysm.com
ORD-20220243,2022-07-07,2022-07-11,First Class,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-109,4,94.89,0.0,379.56,260.0,119.56,Credit Card,Returned,europe.manager@ysm.com
ORD-20220159,2022-07-08,2022-07-13,First Class,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-105,5,85.7,0.05,407.07,350.0,57.07,Credit Card,In Transit,us.manager@ysm.com
ORD-20220234,2022-07-08,2022-07-12,Same Day,CUST-1034,Rohan Davis,San Francisco,CA,US-West,USA,PRD-102,7,1422.46,0.1,8961.5,6650.0,2311.5,Debit Card,Delivered,us.manager@ysm.com
ORD-20220050,2022-07-09,2022-07-14,Second Class,CUST-1033,Neha Jones,Berlin,BER,Europe,Germany,PRD-108,1,102.89,0.1,92.6,75.0,17.6,UPI,In Transit,europe.manager@ysm.com
ORD-20220182,2022-07-12,2022-07-16,Same Day,CUST-1010,Emily Johnson,Kolkata,WB,East,India,PRD-109,6,86.86,0.1,469.04,390.0,79.04,UPI,In Transit,east.manager@ysm.com
ORD-20220087,2022-07-12,2022-07-16,Second Class,,Rohan Smith,Kolkata,WB,West,India,PRD-114,4,135.34,0.0,541.36,440.0,101.36,UPI,In Transit,west.manager@ysm.com
ORD-20220342,2022-07-13,2022-07-18,Same Day,CUST-1078,Ananya Deshmukh,Dubai,DXB,Asia-Pac,UAE,PRD-105,1,85.57,0.05,81.29,70.0,11.29,Credit Card,Delivered,apac.manager@ysm.com
ORD-20220082,2022-07-14,2022-07-17,Same Day,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-109,2,84.56,0.15,143.75,130.0,13.75,Credit Card,Returned,south.manager@ysm.com
ORD-20220017,2022-07-15,2022-07-20,Same Day,CUST-1097,Valued Customer,Mumbai,MH,West,India,PRD-109,9,91.76,0.0,825.84,585.0,240.84,Credit Card,Returned,west.manager@ysm.com
ORD-20220153,2022-07-15,2022-07-21,First Class,CUST-1024,David Gupta,Bengaluru,KA,South,India,PRD-102,4,1181.17,0.15,4015.98,3800.0,215.98,Credit Card,Delivered,south.manager@ysm.com
ORD-20220310,2022-07-15,2022-07-19,Same Day,CUST-1088,Fatima Brown,Delhi,DL,North,India,PRD-106,9,324.06,0.05,2770.71,2160.0,610.71,UPI,Delivered,north.manager@ysm.com
ORD-20220131,2022-07-16,2022-07-18,Same Day,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-103,8,973.97,0.15,6623.0,6400.0,223.0,Cash on Delivery,Returned,us.manager@ysm.com
ORD-20220152,2022-07-22,2022-07-23,First Class,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-111,8,311.22,0.1,2240.78,1760.0,480.78,UPI,Delivered,europe.manager@ysm.com
ORD-20220340,2022-07-23,2022-07-24,First Class,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-102,8,1504.53,0.2,9628.99,7600.0,2028.99,Debit Card,Returned,us.manager@ysm.com
ORD-20220135,2022-07-23,2022-07-29,Standard Class,CUST-1056,Valued Customer,Mumbai,MH,West,India,PRD-107,9,585.47,0.15,4478.85,3420.0,1058.85,UPI,Returned,west.manager@ysm.com
ORD-20220068,2022-07-24,2022-07-26,Second Class,CUST-1056,Valued Customer,Mumbai,MH,West,India,PRD-102,1,1389.3,0.0,1389.3,950.0,439.3,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20220181,2022-07-25,2022-07-26,Second Class,CUST-1084,Rohan Davis,Kolkata,WB,East,India,PRD-109,1,97.27,0.0,97.27,65.0,32.27,Net Banking,Delivered,east.manager@ysm.com
ORD-20220193,2022-07-25,2022-07-30,Standard Class,CUST-1084,Rohan Davis,Kolkata,WB,East,India,PRD-110,5,203.75,0.1,916.88,750.0,166.88,Debit Card,Delivered,east.manager@ysm.com
ORD-20220052,2022-07-28,2022-08-02,Second Class,CUST-1095,Valued Customer,Mumbai,MH,West,India,PRD-102,4,1491.79,0.05,5668.8,3800.0,1868.8,Debit Card,Delivered,west.manager@ysm.com
ORD-20220075,2022-07-28,2022-07-31,Same Day,CUST-1050,Valued Customer,Mumbai,MH,West,India,PRD-113,4,614.84,0.15,2090.46,1800.0,290.46,Cash on Delivery,In Transit,west.manager@ysm.com
ORD-20220251,2022-07-29,2022-08-03,Standard Class,CUST-1086,Rohan Verma,Chandigarh,CH,North,India,PRD-107,6,475.05,0.0,2850.3,2280.0,570.3,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20220337,2022-07-30,2022-07-31,Standard Class,CUST-1069,Rahul Khan,Mumbai,MH,West,India,PRD-115,5,49.41,0.2,197.64,175.0,22.64,UPI,Delivered,west.manager@ysm.com
ORD-20220030,2022-07-30,2022-08-03,Standard Class,CUST-1024,David Gupta,Bengaluru,KA,South,India,PRD-114,2,161.63,0.0,323.26,220.0,103.26,Cash on Delivery,Returned,south.manager@ysm.com
ORD-20220213,2022-07-30,2022-08-02,Second Class,CUST-1036,Emily Deshmukh,Singapore,MH,Asia-Pac,Singapore,PRD-109,10,103.21,0.1,928.89,650.0,278.89,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20220185,2022-08-01,2022-08-04,Second Class,CUST-1071,Rahul Brown,Chicago,IL,US-Central,USA,PRD-104,2,90.12,0.1,162.22,120.0,42.22,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20220219,2022-08-01,2022-08-02,Same Day,CUST-1025,Fatima Wilson,Berlin,BER,Europe,Germany,PRD-112,4,392.22,0.15,1333.55,1120.0,213.55,Credit Card,Delivered,europe.manager@ysm.com
ORD-20220292,2022-08-02,2022-08-04,Standard Class,CUST-1099,Pooja Kapoor,Chandigarh,CH,North,India,PRD-112,7,447.68,0.15,2663.7,1960.0,703.7,Debit Card,Returned,north.manager@ysm.com
ORD-20220320,2022-08-02,2022-08-06,Second Class,CUST-1057,Valued Customer,Mumbai,MH,West,India,PRD-108,3,99.0,0.2,237.6,225.0,12.6,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20220107,2022-08-02,2022-08-07,Second Class,CUST-1078,Ananya Deshmukh,Dubai,DXB,Asia-Pac,UAE,PRD-110,7,226.54,0.15,1347.91,1050.0,297.91,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20220165,2022-08-04,2022-08-09,Standard Class,CUST-1034,Rohan Davis,San Francisco,CA,US-West,USA,PRD-105,8,104.88,0.15,713.18,560.0,153.18,UPI,Delivered,us.manager@ysm.com
ORD-20220223,2022-08-05,2022-08-06,First Class,CUST-1002,Pooja Gupta,Mumbai,MH,West,India,PRD-102,2,1230.3,0.0,2460.6,1900.0,560.6,Debit Card,Delivered,west.manager@ysm.com
ORD-20220236,2022-08-06,2022-08-07,Same Day,CUST-1034,Rohan Davis,San Francisco,CA,US-West,USA,PRD-114,3,158.51,0.2,380.42,330.0,50.42,UPI,Delivered,us.manager@ysm.com
ORD-20220143,2022-08-06,2022-08-12,First Class,CUST-1028,Priya Singh,London,LDN,Europe,UK,PRD-105,5,96.79,0.05,459.75,350.0,109.75,Cash on Delivery,In Transit,europe.manager@ysm.com
ORD-20220238,2022-08-07,2022-08-09,Same Day,CUST-1048,Valued Customer,Mumbai,MH,West,India,PRD-106,1,321.75,0.1,289.57,240.0,49.57,Net Banking,Delivered,west.manager@ysm.com
ORD-20220089,2022-08-08,2022-08-14,First Class,CUST-1056,Valued Customer,Mumbai,MH,West,India,PRD-111,6,270.07,0.0,1620.42,1320.0,300.42,Cash on Delivery,In Transit,west.manager@ysm.com
ORD-20220139,2022-08-09,2022-08-11,Second Class,CUST-1018,Rohan Patel,London,LDN,Europe,UK,PRD-113,10,635.61,0.05,6038.3,4500.0,1538.3,Debit Card,Delivered,europe.manager@ysm.com
ORD-20220343,2022-08-11,2022-08-17,First Class,CUST-1070,Pooja Taylor,Delhi,DL,North,India,PRD-107,2,542.01,0.2,867.22,760.0,107.22,Credit Card,Delivered,north.manager@ysm.com
ORD-20220060,2022-08-12,2022-08-13,Second Class,CUST-1025,Fatima Wilson,Berlin,BER,Europe,Germany,PRD-105,2,94.2,0.1,169.56,140.0,29.56,Net Banking,Delivered,europe.manager@ysm.com
ORD-20220114,2022-08-13,2022-08-14,Same Day,CUST-1093,Valued Customer,Mumbai,MH,West,India,PRD-111,7,324.6,0.1,2044.98,1540.0,504.98,Net Banking,Delivered,west.manager@ysm.com
ORD-20220073,2022-08-14,2022-08-15,First Class,CUST-1080,Fatima Reddy,Mumbai,MH,West,India,PRD-104,6,77.63,0.1,419.2,360.0,59.2,Net Banking,Delivered,west.manager@ysm.com
ORD-20220118,2022-08-15,2022-08-18,Second Class,CUST-1088,Fatima Brown,Delhi,DL,North,India,PRD-114,7,175.87,0.15,1046.43,770.0,276.43,Credit Card,Delivered,north.manager@ysm.com
ORD-20220306,2022-08-17,2022-08-18,Same Day,CUST-1005,Kavita Sharma,Chennai,TN,South,India,PRD-110,7,187.92,0.15,1118.12,1050.0,68.12,Net Banking,Delivered,south.manager@ysm.com
ORD-20220245,2022-08-17,2022-08-19,First Class,CUST-1091,Valued Customer,Mumbai,MH,West,India,PRD-114,8,162.54,0.05,1235.3,880.0,355.3,Credit Card,Delivered,west.manager@ysm.com
ORD-20220350,2022-08-19,2022-08-23,Second Class,CUST-1083,John Kapoor,London,LDN,Europe,UK,PRD-111,7,295.31,0.15,1757.09,1540.0,217.09,Debit Card,Returned,europe.manager@ysm.com
ORD-20220202,2022-08-19,2022-08-20,First Class,CUST-1028,Priya Singh,London,LDN,Europe,UK,PRD-107,2,605.32,0.2,968.51,760.0,208.51,Debit Card,Delivered,europe.manager@ysm.com
ORD-20220099,2022-08-21,2022-08-24,First Class,CUST-1010,Emily Johnson,Kolkata,WB,East,India,PRD-113,2,585.25,0.05,1111.97,900.0,211.97,UPI,Delivered,east.manager@ysm.com
ORD-20220160,2022-08-21,2022-08-22,Second Class,CUST-1010,Emily Johnson,Kolkata,WB,East,India,PRD-109,10,94.68,0.0,946.8,650.0,296.8,Credit Card,In Transit,east.manager@ysm.com
ORD-20220294,2022-08-21,2022-08-27,Same Day,CUST-1017,Emily Deshmukh,Chandigarh,CH,North,India,PRD-109,3,101.12,0.2,242.69,195.0,47.69,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20220172,2022-08-21,2022-08-25,Same Day,CUST-1003,Fatima Patel,Ahmedabad,GJ,West,India,PRD-108,6,111.89,0.15,570.64,450.0,120.64,UPI,Returned,west.manager@ysm.com
ORD-20220167,2022-08-23,2022-08-29,Standard Class,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-112,8,342.81,0.15,2331.11,2240.0,91.11,Cash on Delivery,Returned,west.manager@ysm.com
ORD-20220055,2022-08-24,2022-08-27,First Class,CUST-1081,Rohan Singh,Berlin,BER,Europe,Germany,PRD-103,4,1222.57,0.05,4645.77,3200.0,1445.77,Credit Card,Returned,europe.manager@ysm.com
ORD-20220312,2022-08-26,2022-09-01,Same Day,CUST-1062,Aarav Williams,Singapore,SG,Asia-Pac,Singapore,PRD-113,4,635.75,0.05,2415.85,1800.0,615.85,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20220093,2022-08-26,2022-08-31,Same Day,CUST-1014,Rahul Verma,Chennai,TN,South,India,PRD-111,8,293.6,0.1,2113.92,1760.0,353.92,Debit Card,Delivered,south.manager@ysm.com
ORD-20220070,2022-08-26,2022-09-01,First Class,CUST-1096,Valued Customer,Mumbai,MH,West,India,PRD-109,8,102.7,0.2,657.28,520.0,137.28,Net Banking,Delivered,west.manager@ysm.com
ORD-20220085,2022-08-27,2022-09-02,First Class,CUST-1030,Kavita Jones,Kolkata,WB,East,India,PRD-104,3,90.41,0.2,216.98,180.0,36.98,Net Banking,Returned,east.manager@ysm.com
ORD-20220198,2022-08-29,2022-09-02,First Class,CUST-1075,Aarav Jones,Chicago,IL,US-Central,USA,PRD-103,10,1214.83,0.0,12148.3,8000.0,4148.3,UPI,Delivered,us.manager@ysm.com
ORD-20220277,2022-08-31,2022-09-03,Second Class,CUST-1083,John Kapoor,London,LDN,Europe,UK,PRD-110,10,223.28,0.15,1897.88,1500.0,397.88,Debit Card,Delivered,europe.manager@ysm.com
ORD-20220105,2022-09-02,2022-09-03,Standard Class,CUST-1002,Pooja Gupta,Mumbai,MH,West,India,PRD-103,2,1088.23,0.2,1741.17,1600.0,141.17,Credit Card,Delivered,west.manager@ysm.com
ORD-20220325,2022-09-03,2022-09-05,First Class,CUST-1061,Amit Williams,Bengaluru,KA,South,India,PRD-101,1,1123.08,0.05,1066.93,850.0,216.93,Debit Card,Returned,south.manager@ysm.com
ORD-20220150,2022-09-04,2022-09-07,First Class,CUST-1018,Rohan Patel,London,LDN,Europe,UK,PRD-101,8,1293.44,0.0,10347.52,6800.0,3547.52,Debit Card,In Transit,europe.manager@ysm.com
ORD-20220034,2022-09-04,2022-09-06,Same Day,CUST-1052,Valued Customer,Mumbai,MH,West,India,PRD-107,3,593.17,0.15,1512.58,1140.0,372.58,Credit Card,Delivered,west.manager@ysm.com
ORD-20220144,2022-09-05,2022-09-06,Second Class,CUST-1024,David Gupta,Bengaluru,KA,South,India,PRD-107,6,513.97,0.2,2467.06,2280.0,187.06,UPI,Returned,south.manager@ysm.com
ORD-20220261,2022-09-05,2022-09-09,Second Class,CUST-1100,Pooja Khan,London,LDN,Europe,UK,PRD-103,3,1068.86,0.1,2885.92,2400.0,485.92,UPI,Returned,europe.manager@ysm.com
ORD-20220136,2022-09-07,2022-09-12,Standard Class,CUST-1030,Kavita Jones,Kolkata,WB,East,India,PRD-105,4,101.29,0.1,364.64,280.0,84.64,Debit Card,Returned,east.manager@ysm.com
ORD-20220090,2022-09-08,2022-09-09,Same Day,CUST-1050,Valued Customer,Mumbai,MH,West,India,PRD-106,8,380.24,0.05,2889.82,1920.0,969.82,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20220115,2022-09-10,2022-09-14,Standard Class,CUST-1071,Rahul Brown,Chicago,IL,US-Central,USA,PRD-102,7,1367.25,0.1,8613.68,6650.0,1963.68,Net Banking,Delivered,us.manager@ysm.com
ORD-20220319,2022-09-11,2022-09-12,First Class,CUST-1012,Valued Customer,Dubai,DXB,Asia-Pac,UAE,PRD-112,7,441.46,0.2,2472.18,1960.0,512.18,UPI,Returned,apac.manager@ysm.com
ORD-20220266,2022-09-12,2022-09-13,Standard Class,CUST-1020,Rohan Wilson,Mumbai,LDN,Europe,UK,PRD-101,9,1341.38,0.15,10261.56,7650.0,2611.56,Debit Card,Delivered,europe.manager@ysm.com
ORD-20220146,2022-09-12,2022-09-15,Second Class,CUST-1080,Fatima Reddy,Mumbai,MH,West,India,PRD-105,6,101.0,0.05,575.7,420.0,155.7,Debit Card,Delivered,west.manager@ysm.com
ORD-20220123,2022-09-13,2022-09-19,Same Day,CUST-1045,Valued Customer,Mumbai,MH,West,India,PRD-109,4,97.76,0.1,351.94,260.0,91.94,Net Banking,Delivered,west.manager@ysm.com
ORD-20220256,2022-09-15,2022-09-21,Second Class,CUST-1073,John Khan,Ahmedabad,GJ,West,India,PRD-101,10,1221.21,0.05,11601.49,8500.0,3101.49,Debit Card,Returned,west.manager@ysm.com
ORD-20220338,2022-09-15,2022-09-21,Same Day,CUST-1007,Rohan Sharma,Berlin,BER,Europe,Germany,PRD-114,3,167.47,0.0,502.41,330.0,172.41,Credit Card,Delivered,europe.manager@ysm.com
ORD-20220275,2022-09-18,2022-09-23,Same Day,CUST-1071,Rahul Brown,Chicago,IL,US-Central,USA,PRD-107,5,563.73,0.15,2395.85,1900.0,495.85,Credit Card,Delivered,us.manager@ysm.com
ORD-20220057,2022-09-18,2022-09-22,First Class,CUST-1079,Ananya Anderson,San Francisco,CA,US-West,USA,PRD-106,2,378.17,0.1,680.71,480.0,200.71,Debit Card,Delivered,us.manager@ysm.com
ORD-20220059,2022-09-19,2022-09-20,Same Day,CUST-1093,Valued Customer,Mumbai,MH,West,India,PRD-108,4,116.99,0.1,421.16,300.0,121.16,Credit Card,Returned,west.manager@ysm.com
ORD-20220095,2022-09-22,2022-09-24,Standard Class,CUST-1096,Valued Customer,Mumbai,MH,West,India,PRD-102,7,1231.72,0.15,7328.73,6650.0,678.73,Net Banking,In Transit,west.manager@ysm.com
ORD-20220305,2022-09-24,2022-09-28,Standard Class,CUST-1053,Valued Customer,Mumbai,MH,West,India,PRD-114,10,161.93,0.15,1376.4,1100.0,276.4,Credit Card,Delivered,west.manager@ysm.com
ORD-20220091,2022-09-25,2022-10-01,First Class,CUST-1052,Valued Customer,Mumbai,MH,West,India,PRD-102,9,1374.05,0.15,10511.48,8550.0,1961.48,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20220101,2022-09-26,2022-10-01,First Class,CUST-1054,Valued Customer,Mumbai,MH,West,India,PRD-106,4,382.13,0.1,1375.67,960.0,415.67,Debit Card,Delivered,west.manager@ysm.com
ORD-20220227,2022-09-27,2022-10-02,Standard Class,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-106,8,325.48,0.0,2603.84,1920.0,683.84,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20220211,2022-09-27,2022-09-28,First Class,CUST-1080,Fatima Reddy,Mumbai,MH,West,India,PRD-105,10,108.54,0.05,1031.13,700.0,331.13,Net Banking,Delivered,west.manager@ysm.com
ORD-20220189,2022-09-30,2022-10-06,Second Class,CUST-1069,Rahul Khan,Mumbai,MH,West,India,PRD-108,6,105.01,0.0,630.06,450.0,180.06,Cash on Delivery,In Transit,west.manager@ysm.com
ORD-20220214,2022-10-01,2022-10-03,First Class,CUST-1019,Fatima Khan,New York,NY,US-East,USA,PRD-111,8,348.97,0.05,2652.17,1760.0,892.17,UPI,Returned,us.manager@ysm.com
ORD-20220018,2022-10-02,2022-10-05,First Class,CUST-1075,Aarav Jones,Chicago,IL,US-Central,USA,PRD-109,7,80.9,0.05,537.98,455.0,82.98,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20220100,2022-10-02,2022-10-08,Second Class,CUST-1067,Jessica Davis,Bengaluru,KA,South,India,PRD-111,8,280.86,0.1,2022.19,1760.0,262.19,Net Banking,In Transit,south.manager@ysm.com
ORD-20220268,2022-10-02,2022-10-03,Standard Class,CUST-1017,Emily Deshmukh,Chandigarh,CH,North,India,PRD-112,5,384.26,0.1,1729.17,1400.0,329.17,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20220156,2022-10-03,2022-10-05,Same Day,CUST-1017,Emily Deshmukh,Chandigarh,CH,North,India,PRD-114,9,151.96,0.15,1162.49,990.0,172.49,Net Banking,Returned,north.manager@ysm.com
