OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,City,State,Region,Country,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentMethod,ReturnStatus,ManagerEmail
ORD-20230163,2023-05-22,2023-05-25,First Class,CUST-1006,Fatima Brown,New York,NY,US-East,USA,PRD-106,9,306.08,0.05,2616.98,2160.0,456.98,Credit Card,In Transit,us.manager@ysm.com
ORD-20230030,2023-05-23,2023-05-29,Standard Class,CUST-1048,Valued Customer,Mumbai,MH,West,India,PRD-107,9,543.76,0.05,4649.15,3420.0,1229.15,UPI,Delivered,west.manager@ysm.com
ORD-20230106,2023-05-24,2023-05-28,Second Class,CUST-1057,Valued Customer,Mumbai,MH,West,India,PRD-101,9,1162.54,0.05,9939.72,7650.0,2289.72,Net Banking,In Transit,west.manager@ysm.com
ORD-20230270,2023-05-24,2023-05-26,Second Class,CUST-1001,Sneha Sharma,Kolkata,WB,East,India,PRD-108,6,95.61,0.2,458.93,450.0,8.93,Credit Card,Returned,east.manager@ysm.com
ORD-20230109,2023-05-24,2023-05-25,Same Day,CUST-1074,Ananya Jones,Singapore,SG,Asia-Pac,Singapore,PRD-107,10,536.47,0.05,5096.46,3800.0,1296.46,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230162,2023-05-25,2023-05-28,Standard Class,CUST-1030,Kavita Jones,Kolkata,WB,East,India,PRD-112,6,389.95,0.1,2105.73,1680.0,425.73,UPI,In Transit,east.manager@ysm.com
ORD-20230346,2023-05-25,2023-05-28,Second Class,CUST-1057,Valued Customer,Mumbai,MH,West,India,PRD-104,1,89.16,0.05,84.7,60.0,24.7,Credit Card,Delivered,west.manager@ysm.com
ORD-20230053,2023-05-26,2023-05-29,Second Class,CUST-1030,Kavita Jones,Kolkata,WB,East,India,PRD-110,8,213.97,0.1,1540.58,1200.0,340.58,Credit Card,Delivered,east.manager@ysm.com
ORD-20230016,2023-05-30,2023-06-05,Standard Class,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-109,7,99.29,0.15,590.78,455.0,135.78,Debit Card,Returned,west.manager@ysm.com
ORD-20230328,2023-05-30,2023-06-05,First Class,CUST-1056,Valued Customer,Mumbai,MH,West,India,PRD-111,7,317.27,0.1,1998.8,1540.0,458.8,Cash on Delivery,In Transit,west.manager@ysm.com
ORD-20230133,2023-05-30,2023-05-31,Same Day,CUST-1062,Aarav Williams,Singapore,SG,Asia-Pac,Singapore,PRD-115,5,53.81,0.15,228.69,175.0,53.69,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230301,2023-05-31,2023-06-03,Standard Class,CUST-1044,Valued Customer,Mumbai,MH,West,India,PRD-107,5,578.05,0.2,2312.2,1900.0,412.2,Net Banking,Delivered,west.manager@ysm.com
ORD-20230132,2023-05-31,2023-06-06,Same Day,CUST-1092,Valued Customer,Mumbai,MH,West,India,PRD-107,1,486.35,0.05,462.03,380.0,82.03,Debit Card,Returned,west.manager@ysm.com
ORD-20230061,2023-06-03,2023-06-05,Same Day,CUST-1095,Valued Customer,Mumbai,MH,West,India,PRD-114,3,166.03,0.05,473.19,330.0,143.19,Credit Card,Delivered,west.manager@ysm.com
ORD-20230149,2023-06-03,2023-06-09,Same Day,CUST-1037,Aarav Anderson,New York,NY,US-East,USA,PRD-111,6,332.11,0.1,1793.39,1320.0,473.39,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230338,2023-06-05,2023-06-06,Standard Class,CUST-1016,Michael Iyer,London,MH,Europe,UK,PRD-104,3,84.56,0.1,228.31,180.0,48.31,UPI,Delivered,europe.manager@ysm.com
ORD-20230017,2023-06-05,2023-06-07,First Class,CUST-1088,Fatima Brown,Delhi,DL,North,India,PRD-109,7,95.13,0.15,566.02,455.0,111.02,Credit Card,Delivered,north.manager@ysm.com
ORD-20230086,2023-06-05,2023-06-11,Second Class,CUST-1002,Pooja Gupta,Mumbai,MH,West,India,PRD-110,10,207.84,0.15,1766.64,1500.0,266.64,Debit Card,Returned,west.manager@ysm.com
ORD-20230057,2023-06-06,2023-06-12,Second Class,CUST-1034,Rohan Davis,San Francisco,CA,US-West,USA,PRD-112,2,384.07,0.0,768.14,560.0,208.14,Credit Card,Delivered,us.manager@ysm.com
ORD-20230249,2023-06-06,2023-06-08,First Class,CUST-1064,Fatima Miller,Chennai,TN,South,India,PRD-115,9,44.96,0.05,384.41,315.0,69.41,Debit Card,Delivered,south.manager@ysm.com
ORD-20230169,2023-06-07,2023-06-11,First Class,CUST-1049,Valued Customer,Mumbai,MH,West,India,PRD-107,10,512.5,0.1,4612.5,3800.0,812.5,Cash on Delivery,In Transit,west.manager@ysm.com
ORD-20230219,2023-06-10,2023-06-16,Second Class,CUST-1087,Vikram Iyer,Berlin,BER,Europe,Germany,PRD-109,10,83.22,0.1,748.98,650.0,98.98,UPI,Returned,europe.manager@ysm.com
ORD-20230037,2023-06-11,2023-06-15,Standard Class,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-107,1,587.56,0.15,499.43,380.0,119.43,Debit Card,Delivered,us.manager@ysm.com
ORD-20230127,2023-06-13,2023-06-16,Standard Class,CUST-1092,Valued Customer,Mumbai,MH,West,India,PRD-112,3,344.31,0.15,877.99,840.0,37.99,Debit Card,Returned,west.manager@ysm.com
ORD-20230108,2023-06-14,2023-06-18,First Class,CUST-1010,Emily Johnson,Kolkata,WB,East,India,PRD-101,6,1081.14,0.2,5189.47,5100.0,89.47,Debit Card,Delivered,east.manager@ysm.com
ORD-20230345,2023-06-14,2023-06-15,Second Class,CUST-1083,John Kapoor,London,LDN,Europe,UK,PRD-109,9,79.29,0.0,713.61,585.0,128.61,Debit Card,Delivered,europe.manager@ysm.com
ORD-20230012,2023-06-14,2023-06-19,Second Class,CUST-1026,Sarah Taylor,Chandigarh,CH,North,India,PRD-107,3,528.81,0.15,1348.47,1140.0,208.47,UPI,Delivered,north.manager@ysm.com
ORD-20230231,2023-06-15,2023-06-20,Standard Class,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-109,10,98.12,0.1,883.08,650.0,233.08,Cash on Delivery,In Transit,us.manager@ysm.com
ORD-20230006,2023-06-16,2023-06-20,Standard Class,CUST-1074,Ananya Jones,Singapore,SG,Asia-Pac,Singapore,PRD-101,7,1119.23,0.0,7834.61,5950.0,1884.61,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230097,2023-06-17,2023-06-19,Standard Class,CUST-1013,Kavita Johnson,Chennai,TN,South,India,PRD-110,6,222.67,0.15,1135.62,900.0,235.62,Net Banking,Delivered,south.manager@ysm.com
ORD-20230093,2023-06-17,2023-06-20,Same Day,CUST-1041,Valued Customer,Mumbai,MH,West,India,PRD-107,2,497.34,0.05,944.95,760.0,184.95,Debit Card,In Transit,west.manager@ysm.com
ORD-20230147,2023-06-19,2023-06-25,Second Class,CUST-1024,David Gupta,Bengaluru,KA,South,India,PRD-113,8,548.87,0.1,3951.86,3600.0,351.86,UPI,Delivered,south.manager@ysm.com
ORD-20230241,2023-06-19,2023-06-20,Standard Class,CUST-1066,Priya Smith,Delhi,DL,North,India,PRD-102,3,1167.83,0.1,3153.14,2850.0,303.14,Net Banking,Delivered,north.manager@ysm.com
ORD-20230322,2023-06-21,2023-06-24,First Class,CUST-1092,Valued Customer,Mumbai,MH,West,India,PRD-103,9,1075.3,0.1,8709.93,7200.0,1509.93,UPI,Delivered,west.manager@ysm.com
ORD-20230148,2023-06-22,2023-06-25,First Class,CUST-1043,Valued Customer,Mumbai,MH,West,India,PRD-107,8,498.61,0.0,3988.88,3040.0,948.88,Debit Card,Delivered,west.manager@ysm.com
ORD-20230023,2023-06-26,2023-06-27,Same Day,CUST-1033,Neha Jones,Berlin,BER,Europe,Germany,PRD-109,7,80.72,0.0,565.04,455.0,110.04,Credit Card,In Transit,europe.manager@ysm.com
ORD-20230088,2023-06-27,2023-07-03,Standard Class,CUST-1041,Valued Customer,Mumbai,MH,West,India,PRD-105,1,110.63,0.15,94.04,70.0,24.04,UPI,Delivered,west.manager@ysm.com
ORD-20230160,2023-06-28,2023-07-02,First Class,CUST-1033,Neha Jones,Berlin,BER,Europe,Germany,PRD-108,5,96.55,0.2,386.2,375.0,11.2,Net Banking,Delivered,europe.manager@ysm.com
ORD-20230299,2023-06-28,2023-07-01,First Class,CUST-1004,Aarav Patel,Chennai,TN,South,India,PRD-102,4,1225.99,0.15,4168.37,3800.0,368.37,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230019,2023-07-04,2023-07-10,Standard Class,CUST-1051,Valued Customer,Mumbai,MH,West,India,PRD-105,4,87.06,0.1,313.42,280.0,33.42,Debit Card,Returned,west.manager@ysm.com
ORD-20230068,2023-07-04,2023-07-07,Second Class,CUST-1075,Aarav Jones,Chicago,IL,US-Central,USA,PRD-104,10,81.28,0.15,690.88,600.0,90.88,UPI,Delivered,us.manager@ysm.com
ORD-20230265,2023-07-04,2023-07-08,Same Day,CUST-1072,Alex Smith,Chennai,TN,South,India,PRD-112,1,438.81,0.0,438.81,280.0,158.81,UPI,Delivered,south.manager@ysm.com
ORD-20230329,2023-07-05,2023-07-11,Same Day,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-101,3,1160.76,0.0,3482.28,2550.0,932.28,Debit Card,Returned,europe.manager@ysm.com
ORD-20230135,2023-07-09,2023-07-11,Same Day,CUST-1021,Priya Khan,Singapore,SG,Asia-Pac,Singapore,PRD-106,8,292.28,0.15,1987.5,1920.0,67.5,UPI,Delivered,apac.manager@ysm.com
ORD-20230151,2023-07-11,2023-07-12,Second Class,CUST-1053,Valued Customer,Mumbai,MH,West,India,PRD-104,9,73.57,0.15,562.81,540.0,22.81,Debit Card,In Transit,west.manager@ysm.com
ORD-20230038,2023-07-16,2023-07-21,Same Day,CUST-1094,Valued Customer,Mumbai,MH,West,India,PRD-102,8,1295.47,0.15,8809.2,7600.0,1209.2,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230064,2023-07-16,2023-07-19,Same Day,CUST-1006,Fatima Brown,New York,NY,US-East,USA,PRD-112,3,371.22,0.05,1057.98,840.0,217.98,UPI,Returned,us.manager@ysm.com
ORD-20230196,2023-07-17,2023-07-23,Same Day,CUST-1046,Valued Customer,Mumbai,MH,West,India,PRD-104,3,91.2,0.0,273.6,180.0,93.6,Debit Card,Returned,west.manager@ysm.com
ORD-20230067,2023-07-17,2023-07-18,Second Class,CUST-1040,Valued Customer,Mumbai,MH,West,India,PRD-106,10,335.96,0.0,3359.6,2400.0,959.6,Net Banking,Delivered,west.manager@ysm.com
ORD-20230032,2023-07-18,2023-07-23,Same Day,CUST-1091,Valued Customer,Mumbai,MH,West,India,PRD-108,6,107.61,0.1,581.09,450.0,131.09,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230111,2023-07-18,2023-07-21,Second Class,CUST-1053,Valued Customer,Mumbai,MH,West,India,PRD-114,10,139.75,0.1,1257.75,1100.0,157.75,UPI,Delivered,west.manager@ysm.com
ORD-20230333,2023-07-19,2023-07-22,Second Class,CUST-1024,David Gupta,Bengaluru,KA,South,India,PRD-102,5,1234.01,0.15,5244.54,4750.0,494.54,Debit Card,Delivered,south.manager@ysm.com
ORD-20230349,2023-07-20,2023-07-21,Same Day,CUST-1070,Pooja Taylor,Delhi,DL,North,India,PRD-106,5,305.43,0.15,1298.08,1200.0,98.08,Credit Card,Delivered,north.manager@ysm.com
ORD-20230014,2023-07-21,2023-07-24,Standard Class,CUST-1053,Valued Customer,Mumbai,MH,West,India,PRD-108,4,117.96,0.2,377.47,300.0,77.47,Net Banking,Delivered,west.manager@ysm.com
ORD-20230131,2023-07-21,2023-07-26,Same Day,CUST-1090,Emily Taylor,Bengaluru,KA,South,India,PRD-102,6,1198.36,0.0,7190.16,5700.0,1490.16,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230154,2023-07-23,2023-07-29,Standard Class,CUST-1093,Valued Customer,Mumbai,MH,West,India,PRD-104,4,88.35,0.1,318.06,240.0,78.06,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230332,2023-07-23,2023-07-28,Standard Class,CUST-1021,Priya Khan,Singapore,SG,Asia-Pac,Singapore,PRD-102,10,1179.49,0.05,11205.15,9500.0,1705.15,Credit Card,Returned,apac.manager@ysm.com
ORD-20230142,2023-07-23,2023-07-28,First Class,CUST-1079,Ananya Anderson,San Francisco,CA,US-West,USA,PRD-111,9,339.38,0.15,2596.26,1980.0,616.26,Credit Card,In Transit,us.manager@ysm.com
ORD-20230181,2023-07-26,2023-07-27,Second Class,CUST-1018,Rohan Patel,London,LDN,Europe,UK,PRD-113,3,580.38,0.05,1654.08,1350.0,304.08,Credit Card,Delivered,europe.manager@ysm.com
ORD-20230259,2023-07-27,2023-08-01,Second Class,CUST-1037,Aarav Anderson,New York,NY,US-East,USA,PRD-109,9,101.56,0.1,822.64,585.0,237.64,Net Banking,Delivered,us.manager@ysm.com
ORD-20230327,2023-07-27,2023-07-28,Standard Class,CUST-1057,Valued Customer,Mumbai,MH,West,India,PRD-103,4,1011.84,0.1,3642.62,3200.0,442.62,UPI,Returned,west.manager@ysm.com
ORD-20230130,2023-07-29,2023-08-04,First Class,CUST-1006,Fatima Brown,New York,NY,US-East,USA,PRD-111,5,322.13,0.05,1530.12,1100.0,430.12,Credit Card,Delivered,us.manager@ysm.com
ORD-20230284,2023-07-29,2023-08-01,Second Class,CUST-1093,Valued Customer,Mumbai,MH,West,India,PRD-105,1,84.15,0.2,67.32,70.0,-2.68,Net Banking,Delivered,west.manager@ysm.com
ORD-20230323,2023-07-30,2023-07-31,First Class,CUST-1007,Rohan Sharma,Berlin,BER,Europe,Germany,PRD-108,10,116.02,0.05,1102.19,750.0,352.19,Net Banking,Delivered,europe.manager@ysm.com
ORD-20230145,2023-07-30,2023-08-02,Same Day,CUST-1020,Rohan Wilson,Mumbai,LDN,Europe,UK,PRD-114,10,160.81,0.2,1286.48,1100.0,186.48,Cash on Delivery,Delivered,europe.manager@ysm.com
ORD-20230207,2023-07-31,2023-08-01,Standard Class,CUST-1015,Ananya Patel,Dubai,DXB,Asia-Pac,UAE,PRD-104,10,91.82,0.2,734.56,600.0,134.56,UPI,Delivered,apac.manager@ysm.com
ORD-20230226,2023-08-02,2023-08-08,First Class,CUST-1091,Valued Customer,Mumbai,MH,West,India,PRD-109,1,103.11,0.0,103.11,65.0,38.11,UPI,Delivered,west.manager@ysm.com
ORD-20230125,2023-08-03,2023-08-05,Same Day,CUST-1054,Valued Customer,Mumbai,MH,West,India,PRD-110,7,209.58,0.1,1320.35,1050.0,270.35,Net Banking,Delivered,west.manager@ysm.com
ORD-20230035,2023-08-03,2023-08-08,Second Class,CUST-1036,Emily Deshmukh,Singapore,MH,Asia-Pac,Singapore,PRD-104,7,85.8,0.05,570.57,420.0,150.57,Cash on Delivery,Returned,apac.manager@ysm.com
ORD-20230217,2023-08-03,2023-08-08,Second Class,CUST-1076,Rahul Wilson,San Francisco,CA,US-West,USA,PRD-114,6,144.04,0.1,777.82,660.0,117.82,Cash on Delivery,In Transit,us.manager@ysm.com
ORD-20230165,2023-08-03,2023-08-07,Same Day,CUST-1017,Emily Deshmukh,Chandigarh,CH,North,India,PRD-115,10,52.31,0.2,418.48,350.0,68.48,Debit Card,Delivered,north.manager@ysm.com
ORD-20230312,2023-08-05,2023-08-09,Standard Class,CUST-1015,Ananya Patel,Dubai,DXB,Asia-Pac,UAE,PRD-108,7,105.07,0.05,698.72,525.0,173.72,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230316,2023-08-06,2023-08-08,Same Day,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-115,6,51.81,0.1,279.77,210.0,69.77,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230055,2023-08-08,2023-08-10,Second Class,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-109,5,100.94,0.05,479.46,325.0,154.46,UPI,Delivered,us.manager@ysm.com
ORD-20230078,2023-08-08,2023-08-11,Standard Class,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-107,10,495.97,0.0,4959.7,3800.0,1159.7,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20230340,2023-08-09,2023-08-12,Second Class,CUST-1002,Pooja Gupta,Mumbai,MH,West,India,PRD-106,9,364.49,0.1,2952.37,2160.0,792.37,Debit Card,Delivered,west.manager@ysm.com
ORD-20230215,2023-08-10,2023-08-15,Same Day,CUST-1037,Aarav Anderson,New York,NY,US-East,USA,PRD-102,3,1491.26,0.2,3579.02,2850.0,729.02,Debit Card,Returned,us.manager@ysm.com
ORD-20230103,2023-08-10,2023-08-16,Same Day,CUST-1063,David Reddy,Berlin,BER,Europe,Germany,PRD-111,7,307.66,0.15,1830.58,1540.0,290.58,Debit Card,Delivered,europe.manager@ysm.com
ORD-20230180,2023-08-11,2023-08-17,Second Class,CUST-1054,Valued Customer,Mumbai,MH,West,India,PRD-104,8,80.23,0.1,577.66,480.0,97.66,Debit Card,Delivered,west.manager@ysm.com
ORD-20230198,2023-08-13,2023-08-15,Same Day,CUST-1091,Valued Customer,Mumbai,MH,West,India,PRD-113,10,680.25,0.0,6802.5,4500.0,2302.5,Debit Card,Delivered,west.manager@ysm.com
ORD-20230155,2023-08-17,2023-08-19,Same Day,CUST-1011,Priya Jones,Mumbai,MH,West,India,PRD-114,6,157.82,0.1,852.23,660.0,192.23,Debit Card,In Transit,west.manager@ysm.com
ORD-20230317,2023-08-19,2023-08-21,Second Class,CUST-1063,David Reddy,Berlin,BER,Europe,Germany,PRD-107,4,604.85,0.0,2419.4,1520.0,899.4,UPI,In Transit,europe.manager@ysm.com
ORD-20230214,2023-08-19,2023-08-23,Second Class,CUST-1085,Priya Patel,Ahmedabad,GJ,West,India,PRD-112,1,443.95,0.2,355.16,280.0,75.16,Credit Card,Delivered,west.manager@ysm.com
ORD-20230099,2023-08-20,2023-08-25,Second Class,CUST-1020,Rohan Wilson,Mumbai,LDN,Europe,UK,PRD-104,2,74.27,0.05,141.11,120.0,21.11,Credit Card,Delivered,europe.manager@ysm.com
ORD-20230209,2023-08-21,2023-08-24,Same Day,CUST-1063,David Reddy,Berlin,BER,Europe,Germany,PRD-107,6,564.93,0.15,2881.14,2280.0,601.14,Credit Card,Delivered,europe.manager@ysm.com
ORD-20230153,2023-08-22,2023-08-23,First Class,CUST-1045,Valued Customer,Mumbai,MH,West,India,PRD-115,5,51.86,0.1,233.37,175.0,58.37,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230336,2023-08-22,2023-08-28,Same Day,CUST-1007,Rohan Sharma,Berlin,BER,Europe,Germany,PRD-103,9,1127.51,0.1,9132.83,7200.0,1932.83,UPI,Delivered,europe.manager@ysm.com
ORD-20230303,2023-08-24,2023-08-29,Standard Class,CUST-1090,Emily Taylor,Bengaluru,KA,South,India,PRD-108,5,104.46,0.0,522.3,375.0,147.3,Cash on Delivery,Returned,south.manager@ysm.com
ORD-20230256,2023-08-25,2023-08-29,First Class,CUST-1019,Fatima Khan,New York,NY,US-East,USA,PRD-103,8,1207.93,0.2,7730.75,6400.0,1330.75,Credit Card,Delivered,us.manager@ysm.com
ORD-20230192,2023-08-26,2023-08-27,Standard Class,CUST-1048,Valued Customer,Mumbai,MH,West,India,PRD-115,1,53.38,0.1,48.04,35.0,13.04,UPI,In Transit,west.manager@ysm.com
ORD-20230261,2023-08-26,2023-08-31,Standard Class,CUST-1094,Valued Customer,Mumbai,MH,West,India,PRD-103,9,1086.97,0.0,9782.73,7200.0,2582.73,Debit Card,In Transit,west.manager@ysm.com
ORD-20230171,2023-08-30,2023-09-01,Standard Class,CUST-1064,Fatima Miller,Chennai,TN,South,India,PRD-106,7,371.28,0.2,2079.17,1680.0,399.17,UPI,Delivered,south.manager@ysm.com
ORD-20230260,2023-08-30,2023-09-05,Second Class,CUST-1051,Valued Customer,Mumbai,MH,West,India,PRD-112,4,376.97,0.2,1206.3,1120.0,86.3,UPI,Delivered,west.manager@ysm.com
ORD-20230025,2023-09-01,2023-09-02,Same Day,CUST-1093,Valued Customer,Mumbai,MH,West,India,PRD-102,8,1414.36,0.1,10183.39,7600.0,2583.39,Credit Card,Delivered,west.manager@ysm.com
ORD-20230235,2023-09-01,2023-09-06,Standard Class,CUST-1075,Aarav Jones,Chicago,IL,US-Central,USA,PRD-114,6,137.05,0.15,698.95,660.0,38.95,Debit Card,Returned,us.manager@ysm.com
ORD-20230058,2023-09-02,2023-09-03,Second Class,CUST-1014,Rahul Verma,Chennai,TN,South,India,PRD-112,9,402.49,0.15,3079.05,2520.0,559.05,Credit Card,Delivered,south.manager@ysm.com
ORD-20230176,2023-09-02,2023-09-06,Standard Class,CUST-1093,Valued Customer,Mumbai,MH,West,India,PRD-109,4,78.98,0.1,284.33,260.0,24.33,Credit Card,Delivered,west.manager@ysm.com
ORD-20230221,2023-09-03,2023-09-08,Same Day,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-103,9,1175.76,0.1,9523.66,7200.0,2323.66,Cash on Delivery,In Transit,us.manager@ysm.com
ORD-20230009,2023-09-05,2023-09-06,First Class,CUST-1041,Valued Customer,Mumbai,MH,West,India,PRD-109,4,84.54,0.15,287.44,260.0,27.44,Net Banking,Delivered,west.manager@ysm.com
ORD-20230264,2023-09-07,2023-09-09,Standard Class,CUST-1039,Pooja Taylor,Mumbai,MH,West,India,PRD-107,4,496.18,0.0,1984.72,1520.0,464.72,Debit Card,Delivered,west.manager@ysm.com
ORD-20230320,2023-09-07,2023-09-10,First Class,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-107,10,541.45,0.0,5414.5,3800.0,1614.5,Cash on Delivery,Delivered,europe.manager@ysm.com
ORD-20230199,2023-09-07,2023-09-08,Same Day,CUST-1002,Pooja Gupta,Mumbai,MH,West,India,PRD-102,2,1307.46,0.1,2353.43,1900.0,453.43,UPI,Delivered,west.manager@ysm.com
ORD-20230113,2023-09-10,2023-09-15,First Class,CUST-1056,Valued Customer,Mumbai,MH,West,India,PRD-113,1,571.6,0.0,571.6,450.0,121.6,Credit Card,Delivered,west.manager@ysm.com
ORD-20230122,2023-09-12,2023-09-14,First Class,CUST-1016,Michael Iyer,London,MH,Europe,UK,PRD-115,4,52.43,0.1,188.75,140.0,48.75,UPI,Delivered,europe.manager@ysm.com
ORD-20230206,2023-09-13,2023-09-17,First Class,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-110,8,187.12,0.0,1496.96,1200.0,296.96,Credit Card,Delivered,south.manager@ysm.com
ORD-20230182,2023-09-16,2023-09-18,Standard Class,CUST-1068,Alex Patel,Mumbai,MH,West,India,PRD-103,1,1077.31,0.15,915.71,800.0,115.71,UPI,In Transit,west.manager@ysm.com
ORD-20230238,2023-09-18,2023-09-22,Same Day,CUST-1063,David Reddy,Berlin,BER,Europe,Germany,PRD-115,4,42.61,0.1,153.4,140.0,13.4,Net Banking,Delivered,europe.manager@ysm.com
ORD-20230191,2023-09-19,2023-09-20,Standard Class,CUST-1008,John Iyer,Chennai,TN,South,India,PRD-108,4,117.14,0.15,398.28,300.0,98.28,UPI,Delivered,south.manager@ysm.com
ORD-20230079,2023-09-19,2023-09-22,Standard Class,CUST-1079,Ananya Anderson,San Francisco,CA,US-West,USA,PRD-113,10,629.93,0.05,5984.34,4500.0,1484.34,UPI,Delivered,us.manager@ysm.com
ORD-20230325,2023-09-19,2023-09-23,Same Day,CUST-1046,Valued Customer,Mumbai,MH,West,India,PRD-103,7,1244.68,0.2,6970.21,5600.0,1370.21,UPI,Delivered,west.manager@ysm.com
ORD-20230041,2023-09-19,2023-09-20,Standard Class,CUST-1084,Rohan Davis,Kolkata,WB,East,India,PRD-106,9,313.72,0.1,2541.13,2160.0,381.13,Net Banking,In Transit,east.manager@ysm.com
ORD-20230311,2023-09-19,2023-09-22,Same Day,CUST-1012,Valued Customer,Dubai,DXB,Asia-Pac,UAE,PRD-102,10,1224.4,0.05,11631.8,9500.0,2131.8,Credit Card,Delivered,apac.manager@ysm.com
ORD-20230229,2023-09-21,2023-09-22,Same Day,CUST-1080,Fatima Reddy,Mumbai,MH,West,India,PRD-112,5,340.55,0.2,1362.2,1400.0,-37.8,UPI,Delivered,west.manager@ysm.com
ORD-20230047,2023-09-21,2023-09-27,Standard Class,CUST-1097,Valued Customer,Mumbai,MH,West,India,PRD-115,7,43.9,0.0,307.3,245.0,62.3,UPI,In Transit,west.manager@ysm.com
ORD-20230084,2023-09-22,2023-09-23,Same Day,CUST-1094,Valued Customer,Mumbai,MH,West,India,PRD-101,8,1043.43,0.1,7512.7,6800.0,712.7,UPI,Delivered,west.manager@ysm.com
ORD-20230298,2023-09-23,2023-09-24,Standard Class,CUST-1097,Valued Customer,Mumbai,MH,West,India,PRD-114,9,172.44,0.1,1396.76,990.0,406.76,Net Banking,Delivered,west.manager@ysm.com
ORD-20230285,2023-09-24,2023-09-25,Same Day,CUST-1053,Valued Customer,Mumbai,MH,West,India,PRD-103,6,1169.45,0.15,5964.19,4800.0,1164.19,UPI,Delivered,west.manager@ysm.com
ORD-20230233,2023-09-24,2023-09-25,Second Class,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-103,9,1093.1,0.15,8362.22,7200.0,1162.22,Credit Card,Delivered,west.manager@ysm.com
ORD-20230152,2023-09-26,2023-10-01,Standard Class,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-103,4,1015.6,0.0,4062.4,3200.0,862.4,Debit Card,Delivered,us.manager@ysm.com
ORD-20230334,2023-09-27,2023-09-29,Standard Class,CUST-1015,Ananya Patel,Dubai,DXB,Asia-Pac,UAE,PRD-110,6,182.11,0.1,983.39,900.0,83.39,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230177,2023-09-29,2023-10-01,Standard Class,CUST-1034,Rohan Davis,San Francisco,CA,US-West,USA,PRD-109,4,95.6,0.05,363.28,260.0,103.28,UPI,Delivered,us.manager@ysm.com
ORD-20230343,2023-09-30,2023-10-03,Same Day,CUST-1061,Amit Williams,Bengaluru,KA,South,India,PRD-104,2,76.51,0.05,145.37,120.0,25.37,Debit Card,Delivered,south.manager@ysm.com
ORD-20230183,2023-10-01,2023-10-06,Standard Class,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-113,1,646.91,0.0,646.91,450.0,196.91,Credit Card,Delivered,south.manager@ysm.com
ORD-20230339,2023-10-01,2023-10-02,Same Day,CUST-1057,Valued Customer,Mumbai,MH,West,India,PRD-105,8,110.51,0.1,795.67,560.0,235.67,Credit Card,In Transit,west.manager@ysm.com
ORD-20230052,2023-10-01,2023-10-05,Second Class,CUST-1054,Valued Customer,Mumbai,MH,West,India,PRD-112,4,444.43,0.15,1511.06,1120.0,391.06,UPI,Delivered,west.manager@ysm.com
ORD-20230036,2023-10-03,2023-10-09,Second Class,CUST-1098,Sneha Williams,Dubai,DXB,Asia-Pac,UAE,PRD-109,8,92.43,0.1,665.5,520.0,145.5,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230337,2023-10-04,2023-10-06,Standard Class,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-103,6,1101.4,0.15,5617.14,4800.0,817.14,UPI,Delivered,west.manager@ysm.com
ORD-20230335,2023-10-04,2023-10-07,Same Day,CUST-1082,Vikram Iyer,Chicago,IL,US-Central,USA,PRD-115,9,43.89,0.05,375.26,315.0,60.26,Net Banking,Delivered,us.manager@ysm.com
ORD-20230137,2023-10-05,2023-10-09,Second Class,CUST-1063,David Reddy,Berlin,BER,Europe,Germany,PRD-108,7,106.61,0.2,597.02,525.0,72.02,Cash on Delivery,Delivered,europe.manager@ysm.com
